custid,dropperc,mins,consecmonths,income,age,churn_Y,predictionProbability
891793,0.0144665461121157,553,42,116.2,38,0,
830176,0.01669449081803,599,14,17.8,58,0,
963257,0.0202952029520295,542,28,69.0,35,0,
289355,0.027906976744186004,430,22,87.4,44,0,
498268,0.0211640211640212,378,21,86.4,48,0,
803327,0.0207547169811321,530,38,38.7,41,0,
419361,0.0233100233100233,429,29,60.9,45,0,
912545,0.0140845070422535,568,13,45.5,47,0,
161049,0.0302197802197802,364,16,61.4,49,0,
335334,0.0210896309314587,569,28,87.2,65,0,
901564,0.025440313111546,511,24,75.0,34,1,
347390,0.0185950413223141,484,7,83.2,19,0,
939836,0.0234375,512,20,72.3,34,0,
219596,0.0141342756183746,566,25,56.4,40,0,
495137,0.0212765957446809,564,27,65.9,21,0,
969111,0.0230607966457023,477,40,47.4,36,0,
216757,0.025,480,31,84.0,35,1,
909243,0.0148148148148148,405,30,46.9,49,0,
728368,0.0225409836065574,488,15,59.7,41,0,
976096,0.0125448028673835,558,26,98.5,40,0,
190146,0.0202020202020202,495,28,54.2,42,0,
875981,0.0189035916824197,529,23,95.9,65,0,
218939,0.012448132780083,723,20,62.9,39,0,
46812,0.0261437908496732,459,31,52.2,41,1,
518195,0.0103550295857988,676,25,56.1,34,0,
890446,0.0329113924050633,395,31,59.4,37,1,
956774,0.0166163141993958,662,29,69.4,51,0,
750784,0.0170357751277683,587,22,80.9,43,0,
603197,0.0138888888888889,504,34,70.8,42,0,
856919,0.0182232346241458,439,34,65.1,53,0,
803392,0.0273684210526316,475,22,73.1,55,0,
297514,0.0257510729613734,466,13,61.9,38,0,
583234,0.016,375,32,78.7,40,0,
865707,0.0133333333333333,525,14,85.8,30,0,
401981,0.0233644859813084,428,19,11.5,49,0,
26296,0.0185185185185185,432,39,80.4,50,0,
614091,0.0245901639344262,488,23,74.7,40,0,
770712,0.016025641025641003,624,16,83.6,31,0,
602908,0.0165165165165165,666,29,72.9,46,0,
996842,0.0161290322580645,558,22,52.0,53,0,
607933,0.0270880361173815,443,32,40.1,39,0,
819565,0.0210325047801147,523,21,79.4,50,0,
177084,0.0197183098591549,355,39,85.9,39,0,
177588,0.0157977883096366,633,26,106.1,50,0,
483870,0.0186125211505922,591,29,54.6,28,0,
633945,0.010221465076661,587,25,59.0,36,0,
933053,0.0253807106598985,394,18,45.7,57,0,
201402,0.0182232346241458,439,23,85.1,59,0,
886523,0.0328638497652582,426,42,48.4,49,0,
648303,0.018140589569161,441,25,93.1,22,0,
380621,0.0221729490022173,451,30,67.7,45,0,
972538,0.010443864229765,383,18,95.9,29,0,
324332,0.015552099533437,643,19,88.5,50,0,
688442,0.0189075630252101,476,40,78.1,42,0,
896070,0.0120898100172712,579,34,60.8,39,0,
677263,0.0233766233766234,385,20,48.6,27,0,
700968,0.0208695652173913,575,29,82.0,42,0,
249842,0.0175438596491228,399,18,89.6,38,0,
883735,0.021978021978022,546,35,120.6,46,0,
222175,0.0192307692307692,624,32,53.5,39,0,
939593,0.0169491525423729,767,18,60.0,50,0,
57691,0.0210084033613445,476,40,30.6,33,0,
406671,0.0218253968253968,504,25,60.0,58,0,
843393,0.0257009345794393,428,21,85.1,30,0,
194983,0.0164203612479475,609,32,64.3,46,0,
993665,0.0174129353233831,402,34,64.5,42,0,
949224,0.0180327868852459,610,20,97.9,43,0,
322507,0.0167714884696017,477,22,49.3,34,0,
951928,0.016260162601626,615,37,66.2,40,0,
21530,0.0241935483870968,372,32,52.9,36,0,
477231,0.0277264325323475,541,30,47.5,48,1,
248543,0.0206422018348624,436,18,56.0,42,0,
490363,0.0236686390532544,338,26,76.1,48,0,
315970,0.0132890365448505,602,14,58.2,45,0,
597543,0.0213270142180095,422,22,88.5,43,0,
165096,0.0196629213483146,356,19,68.7,37,0,
244929,0.0109375,640,30,69.2,28,0,
402949,0.0174291938997821,459,40,41.0,25,0,
796482,0.0126984126984127,630,16,62.0,42,0,
738910,0.037037037037037,378,15,61.2,51,0,
973017,0.0364963503649635,274,40,58.9,36,0,
499147,0.0269541778975741,371,21,61.0,47,0,
700511,0.0111287758346582,629,34,58.5,36,0,
298881,0.0193861066235864,619,41,56.9,55,0,
514367,0.0270833333333333,480,30,70.4,40,0,
581588,0.0132231404958678,605,36,57.3,36,0,
81210,0.0225872689938398,487,27,60.3,41,0,
803370,0.0130932896890344,611,28,111.9,57,0,
394017,0.0190023752969121,421,30,64.9,50,0,
573589,0.012280701754386,570,34,65.3,36,0,
865217,0.0204081632653061,441,26,105.8,46,0,
973176,0.0167682926829268,656,26,76.0,33,0,
14387,0.0294906166219839,373,27,115.2,42,0,
682152,0.0183673469387755,490,24,68.7,32,0,
133948,0.0165562913907285,604,22,49.2,41,0,
872211,0.0185185185185185,432,18,78.6,24,0,
572218,0.012280701754386,570,34,92.5,33,0,
688800,0.0181488203266788,551,25,45.6,73,0,
343209,0.0288713910761155,381,36,88.6,22,1,
47756,0.0229007633587786,393,31,80.4,43,0,
978339,0.0219123505976096,502,33,69.2,37,0,
141107,0.029126213592233,412,34,90.4,48,0,
440403,0.0190114068441065,526,36,81.1,31,0,
125150,0.0242424242424242,495,26,68.9,45,0,
868748,0.0185449358059914,701,20,74.8,36,0,
668684,0.0171919770773639,698,25,69.2,64,0,
459259,0.0177514792899408,507,34,131.8,49,0,
150553,0.0189125295508274,423,46,98.3,30,0,
308326,0.0158730158730159,630,28,80.7,46,0,
750410,0.0194805194805195,462,30,57.9,45,0,
840896,0.0181488203266788,551,30,57.5,38,0,
949676,0.0163265306122449,490,18,81.0,29,0,
475948,0.0176991150442478,565,30,41.7,49,0,
701560,0.01417004048583,494,25,57.9,50,0,
4241,0.0198675496688742,453,24,114.4,44,0,
805608,0.0166320166320166,481,29,92.9,37,0,
467657,0.0267062314540059,337,28,66.2,47,0,
607692,0.0175438596491228,570,39,90.7,38,0,
205319,0.0176125244618395,511,32,79.8,41,0,
502065,0.0201465201465201,546,28,34.1,42,0,
362815,0.0151006711409396,596,18,82.6,51,0,
547493,0.025974025974026,462,32,83.4,43,0,
357734,0.0152671755725191,524,22,60.3,31,0,
915987,0.0142405063291139,632,7,30.9,46,0,
327392,0.0144927536231884,759,38,90.8,34,0,
695207,0.0127591706539075,627,27,81.0,31,0,
953707,0.0174520069808028,573,9,83.0,26,0,
620720,0.019538188277087,563,28,48.3,29,0,
963750,0.0238663484486874,419,23,40.7,54,0,
869678,0.0401234567901235,324,22,80.2,30,0,
878012,0.0217391304347826,460,28,80.3,40,0,
208649,0.0198675496688742,604,22,61.0,54,0,
918091,0.0290556900726392,413,32,92.0,36,1,
183734,0.0208333333333333,576,25,59.3,50,0,
961487,0.0172413793103448,464,29,59.1,58,0,
770963,0.0228136882129278,526,30,52.4,35,0,
258439,0.0175,400,27,42.9,49,0,
289849,0.0142405063291139,632,22,61.3,48,0,
678897,0.0156555772994129,511,31,75.3,41,0,
835594,0.0236051502145923,466,32,55.0,46,0,
258930,0.0146818923327896,613,22,64.0,33,0,
755741,0.0147368421052632,475,31,57.8,51,0,
713772,0.0204081632653061,441,28,80.7,41,0,
672441,0.0325814536340852,399,18,59.7,41,0,
907234,0.0229357798165138,436,22,72.6,47,0,
899287,0.0198675496688742,453,31,66.5,48,0,
767348,0.0292792792792793,444,27,116.6,53,0,
720203,0.0181488203266788,551,9,58.1,51,0,
85377,0.0193548387096774,465,19,97.9,33,0,
561622,0.0213178294573643,516,28,48.2,48,0,
431469,0.0224215246636771,446,37,59.1,53,0,
660553,0.0175746924428823,569,18,40.4,40,0,
172308,0.0122511485451761,653,30,88.6,42,0,
792402,0.0157068062827225,573,40,83.9,58,0,
970660,0.0242290748898678,454,34,97.7,27,0,
659794,0.037037037037037,324,34,48.2,52,0,
942510,0.0177935943060498,562,30,65.6,46,0,
33866,0.0159362549800797,502,34,72.4,38,0,
855550,0.0142630744849445,631,19,89.5,37,0,
107105,0.0135746606334842,442,30,67.8,49,0,
50020,0.0175438596491228,627,36,45.0,27,0,
248852,0.0126382306477093,633,26,98.3,19,0,
469398,0.0192644483362522,571,20,109.1,49,0,
595968,0.0218687872763419,503,37,37.8,48,0,
733907,0.0194003527336861,567,23,95.9,39,0,
396347,0.0126849894291755,473,19,76.7,54,0,
244939,0.0224215246636771,446,31,61.5,43,0,
453999,0.0192771084337349,415,31,45.4,41,0,
853624,0.021484375,512,36,70.8,35,0,
495125,0.0101180438448567,593,26,84.8,40,0,
862816,0.0150753768844221,597,23,79.0,50,0,
285299,0.016,500,29,51.4,46,0,
411736,0.0173913043478261,575,29,80.8,33,0,
872684,0.0039215686274509795,510,29,76.4,44,0,
442704,0.0134328358208955,670,14,67.4,39,0,
598875,0.007952286282306159,503,17,77.1,35,0,
34728,0.022,500,35,60.9,30,0,
140929,0.0311614730878187,353,28,102.5,21,0,
655983,0.0123839009287926,646,32,69.2,35,0,
190232,0.0289855072463768,345,23,74.9,50,0,
163700,0.0187713310580205,586,29,66.9,37,0,
264928,0.0181818181818182,550,18,97.5,40,0,
986331,0.0229591836734694,392,24,61.2,39,0,
192756,0.0169204737732657,591,33,43.7,29,0,
200665,0.0143626570915619,557,32,77.0,60,0,
897729,0.0266666666666667,375,19,113.3,19,0,
121443,0.0190023752969121,421,30,41.0,30,0,
715832,0.0164473684210526,608,25,89.2,59,0,
130915,0.0216919739696312,461,26,108.2,66,0,
829412,0.0262390670553936,343,29,87.5,59,0,
242891,0.0093167701863354,644,23,83.3,21,0,
600848,0.0217391304347826,552,41,66.0,29,1,
141682,0.0294117647058824,374,25,52.2,27,0,
465960,0.0309859154929577,355,22,79.6,33,0,
976265,0.0116086235489221,603,30,79.9,51,0,
648167,0.0278637770897833,323,22,70.8,43,0,
88488,0.0184049079754601,489,28,56.8,43,0,
672344,0.0281385281385281,462,18,48.4,50,0,
753216,0.0208333333333333,480,19,78.4,27,0,
603601,0.0189753320683112,527,9,55.4,26,0,
567374,0.0163690476190476,672,25,63.2,53,0,
833594,0.0197530864197531,405,18,81.9,42,0,
431458,0.0273224043715847,366,31,73.2,38,0,
984157,0.0173611111111111,576,24,54.3,43,0,
52949,0.0170575692963753,469,27,67.3,43,0,
860942,0.0109717868338558,638,32,57.6,54,0,
196660,0.0217391304347826,460,11,80.8,52,0,
749016,0.0257510729613734,466,35,53.8,22,1,
452143,0.0170068027210884,588,17,72.2,37,0,
379425,0.0204081632653061,539,42,62.4,31,0,
502187,0.0233463035019455,514,34,65.5,46,0,
674214,0.0112721417069243,621,33,62.1,41,0,
478912,0.0154277699859748,713,26,90.1,41,0,
483650,0.0228426395939086,394,37,55.9,44,0,
458451,0.0133037694013304,451,27,33.8,37,0,
592164,0.0197628458498024,506,26,99.0,32,0,
703035,0.0140105078809107,571,16,54.3,38,0,
670171,0.0202492211838006,642,35,67.8,47,0,
665291,0.0149253731343284,469,35,107.8,31,0,
67752,0.0150753768844221,597,19,52.9,34,0,
206490,0.0159010600706714,566,16,47.3,46,0,
258008,0.0257425742574257,505,17,70.0,39,0,
364841,0.0220440881763527,499,40,59.8,29,0,
186415,0.0233918128654971,513,28,77.4,31,0,
78172,0.0278330019880716,503,30,65.6,42,0,
583165,0.0232067510548523,474,41,45.3,44,0,
441384,0.0168855534709193,533,39,61.1,56,0,
848631,0.0320366132723112,437,32,45.4,29,0,
623171,0.014519056261343003,551,22,85.2,54,0,
286471,0.0135363790186125,591,29,45.9,43,0,
425076,0.0218253968253968,504,25,60.7,39,0,
444377,0.0130932896890344,611,19,47.7,26,0,
173615,0.0157342657342657,572,32,45.1,38,0,
797010,0.0190677966101695,472,33,57.5,30,0,
286327,0.0262172284644195,267,15,74.8,36,0,
285672,0.0328282828282828,396,30,80.9,45,1,
533210,0.0147329650092081,543,20,31.1,30,0,
131755,0.0135658914728682,516,42,74.3,34,0,
752841,0.0167832167832168,715,36,103.9,37,0,
304366,0.0258823529411765,425,38,56.2,46,1,
646249,0.0189125295508274,423,29,90.9,49,0,
941615,0.0171428571428571,525,30,51.4,41,0,
770305,0.0152866242038217,785,30,82.9,27,0,
96026,0.0183246073298429,382,29,90.7,46,0,
271202,0.0202429149797571,494,16,45.3,41,0,
575059,0.0119760479041916,501,39,52.6,33,0,
710249,0.0177619893428064,563,30,56.0,43,0,
77331,0.0202429149797571,494,37,71.0,55,0,
904017,0.0142671854734112,771,20,65.7,33,0,
174097,0.017921146953405,558,33,76.0,39,0,
480298,0.022,500,14,102.3,44,0,
399231,0.0110497237569061,724,32,58.0,52,0,
727787,0.0191693290734824,626,36,46.3,53,0,
715490,0.0274390243902439,328,37,73.8,28,0,
669676,0.00875656742556918,571,25,84.0,54,0,
462508,0.0300925925925926,432,44,28.5,52,0,
851376,0.0122448979591837,490,31,64.2,37,0,
694139,0.018716577540107,374,38,100.4,37,0,
938505,0.0111464968152866,628,26,78.7,48,0,
30719,0.0214132762312634,467,28,53.5,47,0,
491521,0.0184162062615101,543,18,88.2,40,0,
693948,0.0210280373831776,428,11,80.3,40,0,
80682,0.0252293577981651,436,34,72.8,40,0,
800345,0.0211538461538462,520,24,84.6,39,0,
400117,0.011090573012939,541,30,46.0,56,0,
384622,0.012987012987013,616,36,66.4,20,0,
249679,0.0259179265658747,463,4,52.5,51,0,
973145,0.0197368421052632,456,28,79.6,35,0,
963019,0.0342857142857143,350,16,71.1,33,0,
708743,0.025,480,30,62.2,37,0,
90510,0.0199386503067485,652,22,76.3,53,0,
48497,0.0281385281385281,462,31,64.3,50,0,
247320,0.0269058295964126,446,42,65.8,48,0,
511025,0.0252808988764045,356,22,74.0,58,0,
322401,0.0149253731343284,670,31,65.0,26,0,
440221,0.0344827586206897,290,20,68.5,26,0,
330410,0.0169779286926995,589,19,69.7,45,0,
945739,0.0177705977382876,619,34,82.3,43,0,
799166,0.0159453302961276,439,17,60.8,45,0,
874190,0.0228690228690229,481,27,83.1,29,0,
8927,0.0203045685279188,394,29,62.8,25,0,
415368,0.0153508771929825,456,41,47.1,30,0,
862226,0.0277777777777778,324,38,76.5,70,0,
257107,0.0117302052785924,682,28,84.8,44,0,
959583,0.0196078431372549,561,35,56.8,44,0,
909296,0.0258215962441315,426,30,41.8,26,0,
181157,0.0242990654205607,535,24,66.5,35,0,
858257,0.0153508771929825,456,29,105.9,42,0,
753893,0.0185676392572944,377,36,61.0,45,0,
846246,0.0182555780933063,493,30,91.5,35,0,
6767,0.0141093474426808,567,25,50.1,52,0,
860284,0.009615384615384621,728,24,50.7,62,0,
388098,0.0224719101123595,445,20,93.6,32,0,
347251,0.0342679127725857,321,36,66.0,24,1,
435461,0.031700288184438,347,32,51.3,31,0,
645876,0.0330788804071247,393,23,77.6,53,0,
318337,0.0234042553191489,470,34,46.0,48,0,
64001,0.0132978723404255,376,31,66.3,51,0,
837208,0.0206896551724138,580,24,31.5,55,0,
375329,0.0179640718562874,501,23,56.0,56,0,
355052,0.0308483290488432,389,23,44.4,48,0,
739777,0.0189873417721519,632,40,78.4,35,0,
451583,0.0183333333333333,600,36,62.5,24,0,
422864,0.0203327171903882,541,29,57.5,39,0,
732529,0.0212765957446809,376,29,77.5,62,0,
601289,0.0101744186046512,688,11,79.1,35,0,
152834,0.0244399185336049,491,12,34.2,42,0,
331456,0.0199115044247788,452,42,88.5,37,0,
36311,0.0205047318611987,634,31,19.0,39,0,
286950,0.0178173719376392,449,37,75.8,43,0,
794720,0.0206766917293233,532,28,92.3,37,0,
127402,0.0266990291262136,412,27,76.0,35,0,
131470,0.0165137614678899,545,30,56.0,38,0,
732573,0.0280112044817927,357,32,32.2,29,1,
442214,0.019438444924406,463,28,59.0,41,0,
411165,0.0265486725663717,339,28,61.4,46,0,
933983,0.0199556541019956,451,36,93.1,53,0,
352977,0.0211764705882353,425,25,94.0,34,0,
709406,0.0250481695568401,519,30,69.5,43,0,
398453,0.0127737226277372,548,37,76.8,52,0,
121729,0.0190677966101695,472,24,42.8,32,0,
925457,0.0190023752969121,421,38,74.9,37,0,
439739,0.0205479452054795,584,40,60.0,41,0,
545539,0.0271493212669683,442,27,62.0,33,0,
762529,0.0184254606365159,597,23,47.6,49,0,
325535,0.0129151291512915,542,14,58.4,44,0,
980927,0.0148883374689826,403,20,110.1,41,0,
236197,0.0275,400,28,104.4,45,0,
19506,0.0391459074733096,281,22,59.7,40,0,
404525,0.0174418604651163,516,19,104.1,27,0,
717874,0.0223463687150838,537,24,70.8,44,1,
988760,0.0241935483870968,372,29,69.9,32,0,
143008,0.0189075630252101,476,37,104.5,47,0,
208441,0.0194029850746269,670,22,69.0,26,0,
108992,0.0155555555555556,450,35,88.5,52,0,
285912,0.0180360721442886,499,35,79.8,39,0,
918686,0.0153374233128834,652,28,72.8,39,0,
553580,0.0261437908496732,306,22,66.8,51,0,
690323,0.0163934426229508,671,36,53.4,34,0,
613367,0.0177619893428064,563,12,94.8,36,0,
134357,0.018450184501845,542,33,50.4,34,0,
909230,0.0226700251889169,397,5,88.2,59,0,
494952,0.00459418070444104,653,13,29.7,53,0,
117431,0.0473372781065089,338,31,44.1,35,1,
393581,0.0217391304347826,552,26,92.4,33,0,
177386,0.0203735144312394,589,30,94.8,48,0,
554091,0.0326086956521739,368,23,60.2,44,0,
543480,0.021551724137931,464,13,73.9,41,0,
177900,0.0160965794768612,497,30,45.6,51,0,
881483,0.0205479452054795,584,28,74.6,55,0,
504734,0.015180265654648997,527,24,68.4,42,0,
331307,0.0183823529411765,544,28,61.9,44,0,
630808,0.0272536687631027,477,24,52.7,49,0,
541237,0.0168970814132104,651,30,53.7,40,0,
133681,0.0206185567010309,582,31,93.8,50,0,
716123,0.013953488372093002,430,19,71.2,41,1,
202131,0.0134228187919463,596,38,40.3,36,0,
143308,0.011472275334608002,523,31,92.2,39,0,
904988,0.021505376344086,558,25,77.5,38,0,
361471,0.0240137221269297,583,17,102.3,45,0,
764341,0.0241758241758242,455,19,57.5,49,0,
187076,0.0128571428571429,700,35,73.3,40,0,
78977,0.018450184501845,542,36,119.8,50,0,
798274,0.0232018561484919,431,27,88.5,27,0,
199885,0.0151228733459357,529,39,61.1,49,0,
131671,0.0264705882352941,340,26,37.5,42,0,
536637,0.0117820324005891,679,23,84.8,41,0,
964464,0.0152380952380952,525,15,86.9,34,0,
666728,0.0114942528735632,522,15,10.0,45,0,
461248,0.0149253731343284,469,22,38.4,30,0,
923452,0.0206611570247934,484,10,72.4,50,0,
975539,0.0195439739413681,614,19,41.2,46,0,
135845,0.0148619957537155,471,23,47.2,23,0,
302298,0.0125,560,24,83.5,40,0,
862265,0.0319767441860465,344,17,16.9,32,0,
788155,0.0142348754448399,562,19,64.5,56,0,
570874,0.00756143667296786,529,26,52.4,44,0,
80024,0.0199556541019956,451,21,55.7,47,0,
80137,0.0183823529411765,272,41,78.2,42,0,
699673,0.0182815356489945,547,40,76.5,39,0,
614961,0.0252525252525253,396,30,46.7,34,0,
603092,0.0186915887850467,535,33,95.0,37,0,
364864,0.0141093474426808,567,24,70.5,39,0,
716357,0.01985559566787,554,34,82.9,33,0,
982728,0.0172413793103448,406,27,103.2,45,0,
470051,0.0342298288508557,409,12,79.5,60,0,
228403,0.0297297297297297,370,31,84.1,41,0,
516344,0.0134874759152216,519,37,67.6,30,0,
802922,0.0260303687635575,461,24,93.2,40,0,
722944,0.0183908045977011,435,17,67.3,30,0,
58161,0.0126582278481013,474,27,52.2,42,0,
565366,0.0179533213644524,557,24,61.1,29,0,
171402,0.0191972076788831,573,9,67.8,38,0,
717764,0.0301624129930394,431,24,63.9,25,1,
681467,0.0207373271889401,434,23,69.0,49,0,
354145,0.0169779286926995,589,21,88.5,20,0,
479772,0.0179856115107914,556,13,57.3,41,0,
528867,0.0208333333333333,624,24,111.9,51,0,
960942,0.0167714884696017,477,14,48.5,37,0,
976475,0.0390070921985816,282,32,115.6,59,0,
764204,0.0357142857142857,336,38,51.9,40,1,
626449,0.0285714285714286,280,25,16.2,40,0,
228589,0.0168421052631579,475,31,67.4,49,0,
308875,0.0233393177737881,557,35,102.5,58,0,
537371,0.0198675496688742,604,17,95.9,42,0,
335208,0.0152777777777778,720,30,64.2,43,0,
76110,0.017208413001911997,523,25,73.7,37,0,
423010,0.0143769968051118,626,34,43.8,25,0,
119357,0.0103734439834025,482,42,32.2,32,0,
813660,0.0190174326465927,631,30,76.2,34,0,
304554,0.0167224080267559,598,40,62.2,59,0,
259196,0.0183639398998331,599,37,61.6,55,0,
362950,0.0251716247139588,437,27,68.7,58,0,
974636,0.0315789473684211,475,33,80.0,55,0,
417461,0.0171102661596958,526,22,66.4,35,0,
724116,0.0113452188006483,617,12,59.3,38,0,
792089,0.0295566502463054,406,20,94.7,40,0,
659965,0.0141065830721003,638,30,78.6,49,0,
489441,0.0141414141414141,495,22,92.6,40,0,
918854,0.0275526742301459,617,21,83.8,32,0,
682018,0.0190311418685121,578,28,49.5,43,0,
342277,0.0371517027863777,323,39,73.7,37,1,
462869,0.0149253731343284,804,21,78.3,48,0,
20542,0.0170575692963753,469,23,83.6,43,0,
844481,0.0161290322580645,558,21,73.9,50,0,
356775,0.0236220472440945,508,13,41.0,53,0,
61809,0.0150659133709981,531,30,52.5,45,0,
413982,0.0226415094339623,530,31,76.2,29,0,
711933,0.0141592920353982,565,15,76.4,47,0,
364626,0.0182149362477231,549,31,83.2,49,0,
913539,0.0116959064327485,513,46,66.9,63,0,
362199,0.0138648180242634,577,36,117.0,46,0,
739222,0.0218687872763419,503,14,77.6,35,0,
494195,0.0116279069767442,602,36,75.5,48,0,
142524,0.0170777988614801,527,16,76.2,38,0,
250855,0.0132075471698113,530,24,80.1,48,0,
296566,0.0141342756183746,566,21,72.6,50,0,
374308,0.0369127516778524,298,31,87.1,42,0,
197824,0.0197530864197531,405,23,78.1,30,0,
641314,0.0247524752475248,404,21,106.2,54,0,
202222,0.0166919575113809,659,24,91.2,44,0,
788342,0.0188323917137476,531,36,88.8,50,0,
80026,0.0206896551724138,435,37,98.4,38,0,
557245,0.0211640211640212,567,23,59.4,44,0,
263431,0.00922266139657444,759,26,49.1,42,0,
469493,0.0206185567010309,485,29,64.0,44,0,
402308,0.0252631578947368,475,16,51.6,30,0,
752994,0.0189274447949527,634,17,92.3,26,0,
494820,0.0182724252491694,602,33,52.3,42,0,
638566,0.0188679245283019,530,33,72.0,41,0,
69844,0.0210325047801147,523,22,51.3,42,0,
785201,0.0197368421052632,608,29,74.8,41,0,
721981,0.021558872305141003,603,26,60.5,36,0,
528662,0.0157977883096366,633,34,46.4,41,0,
72718,0.0189873417721519,474,31,81.5,44,0,
355325,0.017741935483871003,620,36,47.9,49,0,
106055,0.0256410256410256,507,35,39.7,57,0,
468189,0.0176678445229682,566,31,59.4,42,0,
364049,0.0100755667506297,794,20,72.1,38,0,
611089,0.0207253886010363,386,23,94.7,29,0,
27729,0.0179372197309417,446,55,90.3,29,0,
397293,0.0144,625,25,68.5,48,0,
566847,0.0153609831029186,651,20,69.9,37,0,
992350,0.0197841726618705,556,31,79.3,50,0,
356090,0.016,625,23,71.4,21,0,
350736,0.0106571936056838,563,23,54.7,52,0,
82078,0.0308988764044944,356,28,74.7,49,1,
522047,0.026378896882494,417,16,70.2,33,0,
452033,0.0224489795918367,490,39,79.5,29,0,
81866,0.0276381909547739,398,26,36.3,56,0,
770651,0.012216404886562,573,13,51.8,43,0,
618945,0.0177777777777778,450,32,69.2,50,0,
705303,0.0109034267912773,642,32,49.1,50,0,
447520,0.0319148936170213,470,19,64.2,40,0,
658724,0.0263736263736264,455,33,54.9,43,0,
621865,0.0168918918918919,592,25,73.4,44,0,
615342,0.0214521452145215,606,40,59.2,38,0,
115792,0.0156555772994129,511,27,69.1,56,0,
78962,0.0218253968253968,504,25,71.2,45,0,
108260,0.0144927536231884,483,38,55.2,49,0,
151157,0.0143884892086331,556,29,103.7,26,0,
652055,0.0197802197802198,455,39,81.0,43,0,
686272,0.0139372822299652,574,16,55.0,49,0,
896109,0.0153256704980843,522,25,74.1,31,0,
768645,0.0190839694656489,524,15,61.4,32,0,
994311,0.0124653739612188,722,22,67.3,39,0,
755829,0.0137404580152672,655,20,87.1,39,0,
444427,0.0201342281879195,447,34,71.4,42,0,
829679,0.0291479820627803,446,13,45.3,36,0,
477536,0.0135823429541596,589,41,66.9,54,0,
613118,0.0202247191011236,445,18,89.9,54,0,
624650,0.0158730158730159,567,41,105.0,37,0,
819393,0.0156985871271586,637,17,95.0,25,0,
604943,0.0177865612648221,506,34,100.8,53,0,
786221,0.0218687872763419,503,38,76.2,60,0,
599249,0.022271714922049,449,13,58.4,43,0,
350264,0.0287253141831239,557,37,74.8,25,1,
744181,0.0184162062615101,543,26,105.4,44,0,
817375,0.0184873949579832,595,24,68.5,19,0,
484926,0.0075642965204236,661,17,87.0,43,0,
111260,0.0144628099173554,484,28,75.9,58,0,
935964,0.0184162062615101,543,17,98.7,55,0,
460216,0.0232558139534884,559,30,79.0,60,0,
31493,0.0328467153284672,274,29,99.3,45,1,
358272,0.030690537084398995,391,20,100.6,23,0,
21849,0.0123456790123457,648,25,67.6,63,0,
272719,0.0234042553191489,470,7,62.5,43,0,
382684,0.0120845921450151,662,26,100.1,25,0,
801501,0.0150214592274678,466,15,67.0,36,0,
605614,0.00906344410876133,662,21,73.6,37,0,
956148,0.0394736842105263,304,21,73.4,40,0,
958209,0.0155038759689922,387,15,77.3,46,0,
305536,0.0229357798165138,436,17,83.1,30,0,
50476,0.0216535433070866,508,19,53.8,38,0,
310041,0.0225988700564972,531,19,56.5,37,0,
475314,0.0282608695652174,460,35,95.1,56,0,
690690,0.0201465201465201,546,22,84.4,48,0,
494258,0.0163132137030995,613,25,53.0,35,0,
373786,0.014344262295082,488,29,74.4,34,0,
853836,0.0174050632911392,632,8,71.9,54,0,
221319,0.019434628975265,566,21,75.8,53,0,
959660,0.0216450216450216,462,31,86.6,23,0,
858792,0.0268292682926829,410,37,93.4,45,1,
954991,0.0124688279301746,401,21,88.0,41,0,
597790,0.0132450331125828,604,20,80.4,42,0,
618603,0.0264650283553875,529,31,98.6,58,0,
991275,0.0215686274509804,510,25,56.2,44,0,
770855,0.0162866449511401,614,18,82.1,42,0,
695929,0.0162037037037037,432,38,75.1,34,0,
134829,0.0182481751824818,548,37,60.0,44,0,
836012,0.00529100529100529,567,26,82.6,39,0,
414860,0.0121703853955375,493,28,89.2,42,0,
901327,0.0157170923379175,509,19,63.8,31,0,
863963,0.0269151138716356,483,31,93.3,45,0,
197437,0.024390243902439,410,21,93.2,45,0,
388952,0.0299625468164794,267,30,45.8,33,0,
357068,0.0337423312883436,326,27,88.6,61,0,
972657,0.0249433106575964,441,40,81.0,41,0,
84956,0.0130208333333333,384,26,50.2,35,0,
222425,0.018058690744921,443,15,54.2,34,0,
247091,0.0134453781512605,595,32,48.1,48,0,
394090,0.0289389067524116,311,29,92.0,49,0,
420502,0.0197530864197531,405,30,79.3,32,0,
419891,0.0158102766798419,506,30,65.2,30,0,
81705,0.0236559139784946,465,14,70.7,46,0,
167612,0.0256410256410256,468,21,91.5,54,0,
697386,0.0355029585798817,338,18,80.9,46,0,
16079,0.0285714285714286,350,11,77.2,33,0,
530437,0.0247191011235955,445,31,44.3,43,0,
392439,0.0286885245901639,488,30,69.8,47,1,
178393,0.0176817288801572,509,33,89.5,19,0,
377543,0.0185185185185185,432,25,83.3,38,0,
853949,0.0128,625,29,45.6,33,0,
96304,0.0191570881226054,522,34,111.0,42,0,
970240,0.0269709543568465,482,17,86.3,35,0,
799661,0.0168067226890756,595,35,58.1,41,0,
237864,0.0120481927710843,498,36,102.7,61,0,
408952,0.0185873605947955,538,24,71.3,36,0,
817017,0.026431718061674,454,31,53.3,42,0,
749097,0.0164271047227926,487,28,133.5,39,0,
413266,0.0303951367781155,329,40,76.1,32,0,
869622,0.0168067226890756,595,24,46.5,60,0,
